title_x,tconst,runtimeMinutes,genres_x,averageRating,numVotes,decennie,budget,popularity,release_date,mots_clefs,data.overview,data.poster_image,Comedy,Drama,Documentary,url_trailer
La patinoire,tt0120785,77.0,"Comedy,Romance",6.3,240.0,1990,0,0.747,1998-11-01,"['sports', 'industrie du cinéma', 'hockey sur glace', 'coulisses']","[""L'équipe d'un film tourné pour la télévision fait ses premiers pas sur la glace d'une patinoire qui va servir d'unique décor au tournage. Elle se rend bien vite compte de la nature éminemment glissante du terrain sur lequel elle se trouve...""]",https://image.tmdb.org/t/p/w500/bcbFQAfugqWriaioUcs6TadnIl7.jpg,1,0,0,
Que la lumière soit,tt0120799,110.0,"Comedy,Fantasy",6.4,163.0,1990,0,1.96,1998-07-08,[],"[""Dieu, mécontent des hommes, décide de faire une apparition sur la Terre. Il choisit un moyen moderne pour s'adresser à l'humanité et décide de faire un film. C'est ainsi qu'il part à la recherche d'un metteur en scène digne de filmer son oeuvre. Son premier rendez-vous en Californie tourne mal. C'est alors qu'il se souvient d'une vieille histoire d'amour et pense à la France.""]",https://image.tmdb.org/t/p/w500/699Oibx5qw1dbponFH3m9FvMKqh.jpg,1,0,0,
A Soldier's Daughter Never Cries,tt0120835,127.0,Drama,6.7,2550.0,1990,0,3.174,1998-09-18,"['Paris, France', 'adapté d’un roman ou d’un livre', 'années 1970', 'relations familiales', 'passage à l’âge adulte', 'auteur', 'Nouvelle-Angleterre', 'frère adoptif', 'années 1960', 'fils adoptif']","[""A la fin des années soixante, Channe a sept ans lorsque ses parents américains qui vivent à Paris adoptent un petit Français de son âge. Son père, écrivain célèbre, décide de rentrer aux États-Unis quand ses enfants arrivent à l'adolescence. Ce film raconte, à travers le regard de Channe, la vie d'américains expatriés dans un pays dont les mœurs et les manières leur sont étrangères, et qui repartent comme des étrangers pour une Amérique qu'ils ne reconnaissent plus...""]",https://image.tmdb.org/t/p/w500/k3DmaY20ynkRTE17Oe1dR8pZWaR.jpg,0,1,0,
Les couloirs du temps: Les visiteurs II,tt0120882,118.0,"Comedy,Fantasy",6.1,14195.0,1990,23030000,13.352,1998-02-11,"['voyage dans le temps', 'Révolution française', 'chevalier', 'mariage', 'demon', 'Moyen Âge (476-1453)']","[""Un coup de théâtre interrompt les préparatifs du mariage de Godefroy de Montmirail et de Frénégonde de Pouille. On vient de dérober au duc, le père de Frénégonde, la dentelette de Sainte-Rolande, relique sacrée qui assure fécondité aux femmes de la famille de Pouille ainsi que tous ses bijoux. Ce sont Jacquouille et Ginette qui ont fait ce larcin et sont partis dans le présent. Il ne reste plus qu'une solution à Godefroy s'il veut réaliser son mariage et assurer sa descendance : repartir dans le présent, récupérer les bijoux, la dentelette et Jacquouille la fripouille.""]",https://image.tmdb.org/t/p/w500/mciTsVi3m39crgQWUkktsu9cmgF.jpg,1,0,0,https://www.youtube.com/watch?v=lkix9g9eqGM
Les couloirs du temps: Les visiteurs II,tt0120882,118.0,"Comedy,Fantasy",6.1,14195.0,1990,23030000,13.352,1998-02-11,"['voyage dans le temps', 'Révolution française', 'chevalier', 'mariage', 'demon', 'Moyen Âge (476-1453)']","[""Un coup de théâtre interrompt les préparatifs du mariage de Godefroy de Montmirail et de Frénégonde de Pouille. On vient de dérober au duc, le père de Frénégonde, la dentelette de Sainte-Rolande, relique sacrée qui assure fécondité aux femmes de la famille de Pouille ainsi que tous ses bijoux. Ce sont Jacquouille et Ginette qui ont fait ce larcin et sont partis dans le présent. Il ne reste plus qu'une solution à Godefroy s'il veut réaliser son mariage et assurer sa descendance : repartir dans le présent, récupérer les bijoux, la dentelette et Jacquouille la fripouille.""]",https://image.tmdb.org/t/p/w500/mciTsVi3m39crgQWUkktsu9cmgF.jpg,1,0,0,https://www.youtube.com/watch?v=Sn4cCxxq2EA
Ils sont nus,tt0121187,88.0,Drama,6.5,15.0,1960,0,0.823,1966-02-25,[],"['Une famille de pécheurs : père alcoolique et chômeur, mère nymphomane, fils débile. Arrive un jeune étranger qui emmène la nièce du pécheur vers un avenir meilleur, tandis que la mère et le fils meurent accidentellement.']",https://image.tmdb.org/t/p/w500/rwlH2duJrZ1muX7IrZzPkysdpUW.jpg,0,1,0,
Le 6 juin à l'aube,tt0121970,75.0,Documentary,7.0,77.0,1940,0,0.831,1947-11-28,[],"[""A l'été 1944, J. Grémillon se rend en Normandie pour y filmer les dégâts causés par la guerre. Il en tire un film documentaire agrémenté d'images d'archives et de cartes animées.""]",https://image.tmdb.org/t/p/w500/4A0Z8I6zHTNcf1VQqZUjueU1rlw.jpg,0,0,1,
Gadjo dilo,tt0122082,102.0,"Comedy,Drama,Music",7.6,8724.0,1990,0,3.112,1997-08-10,"['gitan', 'sinti and romanies ', 'musique tzigane', 'Roumanie']","[""A la mort de son père, Stéphane part en Roumanie à la recherche d'une chanteuse inconnue dont il ne connait que le nom gravé sur une cassette: Nora Luca. Cassette que son père ne cessait d'écouter les derniers jours de sa vie. Sa quête va le mener dans un village tzigane où il va se lier d'amitié avec Isodore, se faire accepter et découvrir une culture, une nouvelle famille et l'amour.""]",https://image.tmdb.org/t/p/w500/21zffXwkIDuG2rjslq25T9sxcKX.jpg,1,1,0,
L'homme au chapeau rond,tt0122107,90.0,Drama,6.5,66.0,1940,0,1.4,1946-06-19,[],"[""1890. Quelque part en Europe. Nicolas veuf bambocheur père de Lisa, une fillette, apprend peu après la mort de sa femme que son enfant n'est pas de lui mais d'un certain Michel, demi-vieillard usé, malade. Nicolas abandonne la fillette à son véritable père sans se soucier du chagrin qu'en ressentira l'enfant. Celle-ci en mourra. Peu après, un magistrat sans fortune offre une de ses huit filles à Nicolas. Michel, jaloux, fait échouer ce projet ridicule. À deux reprises, on croit que Nicolas va se venger, mais il n'en est rien.""]",https://image.tmdb.org/t/p/w500/rxwVQRzg4stkWhneTVPTRbn5mne.jpg,0,1,0,
Le baron fantôme,tt0122392,99.0,"Drama,Romance",6.4,155.0,1940,0,1.762,1943-06-16,[],"[""Dans le cadre d'un château ayant appartenu à un baron mystérieusement disparu, un testament et un corps momifié vont modifier la vie des êtres qui y demeurent.""]",https://image.tmdb.org/t/p/w500/4egQq1BrkUIhVCQRgv1kIuM8Mwc.jpg,0,1,0,
Coup pour coup,tt0122444,89.0,Drama,6.6,143.0,1970,0,0.841,1972-06-01,"['grève', 'grève', 'femmes travailleuses']","[""Pour protester contre les brimades et cadences de travail, les ouvrieres d'une usine de confection declenchent une greve sauvage qui deborde bientot les syndicats.""]",https://image.tmdb.org/t/p/w500/qvCrE9OZs15wm3XXJEJ0hALg1sA.jpg,0,1,0,
Fortunat,tt0122492,121.0,"Comedy,Drama,War",7.1,336.0,1960,0,1.272,1960-11-16,[],"[""En 1942, Noël Fortunat, un brave bougre, aide une grande bourgeoise, Juliette, à franchir la ligne de démarcation en compagnie de ses enfants. Devant leur fragilité, Noël décide de rester auprès d'eux. À la Libération de Paris, Juliette part retrouver son mari.""]",https://image.tmdb.org/t/p/w500/bLXpwr9ddDt4kwPXLHdNbEMvlbF.jpg,1,1,0,
Le jardin qui bascule,tt0122556,80.0,Drama,6.5,142.0,1970,0,0.6,1975-05-14,[],"[""Jeune tueur à gages, Karl est chargé d'éliminer Kate, une séduisante aventurière. Mais le malfrat ne tarde pas à tomber amoureux de la jeune femme.""]",https://image.tmdb.org/t/p/w500/umwo83WH9esvGRPc1YB9IGjdrT4.jpg,0,1,0,
Mon oncle Benjamin,tt0122617,90.0,Comedy,6.7,851.0,1960,0,4.147,1969-11-28,"['virgin', 'jalousie', 'mariage', 'roi Louis XV de France', 'médecin', 'relation', 'aristocrate']","[""Sous le règne de Louis XV, Benjamin Rathery est un médecin de campagne, œuvrant principalement des pauvres de la région. C'est également un ripailleur perpétuel et un coureur de jupons invétéré, mais une seule fille, dont il est follement amoureux, lui résiste : Manette, la fille de l'aubergiste. Mais celle-ci n'entend céder au médecin qu'au prix d'un contrat de mariage en poche. Manette est surveillée par son père, qui fait tout pour protéger la virginité de sa fille, qu'il appelle son « petit capital ». Sa jolie frimousse, son espièglerie, ses sourires font fondre Benjamin ; mais, loin d'être une écervelée, Manette est une fille qui a du caractère et qui sait ce qu'elle veut et cela se voit. Le franc-parler de Benjamin, et son sentiment d'être égal aux nobles, vont valoir au roturier quelques petits ennuis.""]",https://image.tmdb.org/t/p/w500/bMidPIx6IyggNjGqDBHODngv4Xr.jpg,1,0,0,
La révolte des enfants,tt0122693,97.0,Drama,6.3,89.0,1990,0,1.3,1992-04-22,"['maltraitance infantile', 'détenu']",[],https://image.tmdb.org/t/p/w500/fr55rZ3jAZEPWELh5V6HkXuQc8P.jpg,0,1,0,
Alegría,tt0123376,94.0,"Drama,Fantasy,Romance",6.5,599.0,1990,0,0.6,1999-01-10,['allégresse'],"[""Inspiré du spectacle du Cirque du Soleil, Alegría, le film est l’histoire d’un mime de rue, Frac, qui a perdu l’amour de son travail à la suite d'une tristesse profonde. Sa vie va changer lors de sa rencontre avec la chanteuse et artiste vedette d’un cirque, Giulietta. C’est le début d’un voyage rempli d’amour et d’aventure avec Momo, un ami de 11 ans.""]",https://image.tmdb.org/t/p/w500/rO4lzRVyEJkpGec74EHWMf9dqWH.jpg,0,1,0,
Artemisia,tt0123385,98.0,"Biography,Drama,History",6.7,2311.0,1990,0,5.78,1997-09-10,"['viol', 'peintre', 'réalisatrice', 'erotic movie', 'procès']","[""Italie, 1610. Artemisia Gentileschi, jeune femme de dix-sept ans, fille du peintre Orazio, connait la même passion que son père pour la peinture. Mais une femme ne peut pas entrer à l'Académie et encore moins peindre un modèle masculin nu. Sa rencontre avec Agostino Tassi, artiste rompu aux dernières techniques de l'art de peindre, va déterminer encore plus sa vocation et elle obtient de son père qu'Agostino lui enseigne ce qu'elle ignore encore, l'art de la perspective. Agostino va surtout lui apprendre la passion...""]",https://image.tmdb.org/t/p/w500/sUppvvWFJEAks4mBBuigqss8ok8.jpg,0,1,0,
Combat de fauves,tt0123707,90.0,Drama,6.3,246.0,1990,0,0.6,1997-09-01,[],[],https://image.tmdb.org/t/p/w500/bMMoTyjel14bCYRrkGazKeBZv2X.jpg,0,1,0,
Deburau,tt0123791,93.0,"Comedy,Drama",6.6,90.0,1950,0,0.84,1951-06-29,['mime'],"[""Deburau triomphe au théâtre quand Marie Duplessis lui fait quitter son foyer. Après quelques jours passés près de sa maîtresse, il revient chez lui : sa femme l'a quitté. Il reste seul avec son fils, apprend que Marie Duplessis lui en préfère un autre, mais il est décidé à l'attendre ; cela durera des années. A son fils qui voudrait le remplacer, il refuse de le faire profiter de son nom. Marie Duplessis revient, mais accompagnée d'un médecin et Deburau ne cherche pas à reprendre leurs relations anciennes. Il tente, sur les conseils du médecin, de reprendre son rôle du théâtre : c'est un échec complet. Deburau laisse son nom à son fils, qui le remplacera désormais.""]",https://image.tmdb.org/t/p/w500/g3QGKEu2RLIm1YeBWjIaxJU4Hy9.jpg,1,1,0,
Jeanne et le garçon formidable,tt0123923,105.0,"Drama,Musical,Romance",6.3,816.0,1990,0,1.416,1998-04-22,"['aids', 'relation petit ami/petite amie', 'disparu(e)']","[""Jeanne, réceptionniste dans une agence de voyage, est à la recherche de l'homme de sa vie. Elle pense l'avoir enfin trouvé en la personne d'Olivier. Mais ce dernier disparaît de sa vie dès qu'il apprend qu'il est atteint du sida. Jeanne tente alors de retrouver sa trace.""]",https://image.tmdb.org/t/p/w500/eXVPHK4FFqZsjhAoEYLn8g1ZzSG.jpg,0,1,0,
Lautrec,tt0123952,125.0,"Biography,Comedy,Drama",6.6,739.0,1990,0,3.177,1998-09-09,"['artiste', 'peintre', 'biographie', 'portrait', 'réalisme', 'impressionniste', 'XIXe siècle', 'impressionnisme']","['La vie de Toulouse-Lautrec racontée au cinéma : sa peinture, son goût de la fête, des spectacles, des plaisirs, sa tendresse pour les exclus, les prostituées. Le film est ainsi l’évocation du siècle dernier que Lautrec traversa avec désinvolture et panache.']",https://image.tmdb.org/t/p/w500/fyT1BkYdxHsCdnWhVvnTmHq89S9.jpg,1,1,0,
Loin de Manhattan,tt0123973,80.0,"Comedy,Drama",6.7,53.0,1980,0,0.84,1982-01-27,[],"[""Un jeune critique d'art parisien se voit offrir la possibilité d'écrire dans une revue prestigieuse à condition de servir de « nègre » à un autre critique fort célèbre. Christian a pour première tâche de savoir pourquoi le peintre René Dimanche s'est arrêté de peindre pendant huit ans.""]",https://image.tmdb.org/t/p/w500/iJw3mdTPQkkvMw35ipafN4Jj1MS.jpg,1,1,0,
Le septième ciel,tt0124115,88.0,Drama,6.5,429.0,1990,0,1.261,1997-12-17,"['kleptomania', 'hypnose', 'problème conjugal', 'hypnothérapie']","[""Mathilde va mal. Régulièrement, elle vole dans les Grands Magasins, des jouets. Parfois, elle s'évanouit. Elle ne va plus travailler. Nico, son mari, ne voit rien ou ne peut rien voir, quoiqu'elle lui montre. Il est chirurgien, et cette sorte de troubles est la nuit de son jour. Elle rencontre un Docteur qui lui fait subir des séances d'hypnose.""]",https://image.tmdb.org/t/p/w500/ze2JUPh4eLsqK9uvJUKZ6B6SKvE.jpg,0,1,0,
Le théâtre des matières,tt0124167,81.0,Drama,6.6,75.0,1970,0,0.71,1977-12-07,[],"[""Dorothée, qui travaille dans une agence de voyages, rêve d'un autre monde : le théâtre. Après un évanouissement impromptu, elle se fait remarquer par Hermann, le directeur du «\xa0Théâtre des matières\xa0» qui lui fait miroiter le rôle de Catherine de Médicis dans «\xa0Marie Stuart\xa0» de Schiller. Dorothée se met à répéter avec acharnement.""]",https://image.tmdb.org/t/p/w500/qYyKARJt9YZShagDQQYFupZvXQF.jpg,0,1,0,
La charrette fantôme,tt0124314,93.0,"Drama,Fantasy",6.7,308.0,1930,0,0.6,1939-09-07,[],"[""Chaque année à la Saint-Sylvestre, au dernier coup de minuit, la charrette fantome apparait a la recherche d'un nouveau conducteur. Au dernier coup de minuit un homme meurt pour conduire le triste convoi. David Holm est un mauvais garçon, maltraitant sa femme, ses enfants, et son frère. Au cours d'une énième beuverie avec son ami Georges, une bagarre éclate entre les deux hommes : Georges succombe d'un coup de couteau, alors que sonne le dernier coup de minuit....""]",https://image.tmdb.org/t/p/w500/BWcnBVj9uU8gbucJfy3okguArf.jpg,0,1,0,
Scénario du film 'Passion',tt0126023,54.0,Documentary,6.8,211.0,1980,0,1.152,1982-01-28,[],"['JLG réalise, pour la télévision suisse-romande, ce «\xa0Scénario du film Passion\xa0» où, la plupart du temps en ombre chinoise et face à un écran lumineux il explique le cheminement qu’il a emprunté pour aboutir au scénario-film «\xa0Passion\xa0».']",https://image.tmdb.org/t/p/w500/l1K6vRTgirdcGz8oQL1amYxTBUJ.jpg,0,0,1,
Clando,tt0126242,96.0,Drama,6.6,48.0,1990,0,0.6,1996-03-01,[],[],https://image.tmdb.org/t/p/w500/dLF8TMmC0eLZxKZ5nCNcuch4ea7.jpg,0,1,0,
À la place du coeur,tt0126734,113.0,"Comedy,Drama,Romance",6.6,454.0,1990,0,0.808,1998-12-09,"['France', 'grossesse', 'amour', 'relation interraciale', 'classe ouvrière', 'racisme', 'pauvreté', 'famille', 'injustice sociale', 'réalisme social', 'travailleur', 'Marseille']","[""Même s'ils sont jeunes, Clémentine et Bébé ont bien l'intention de se marier. Seulement Bébé est accusé d'avoir violé une jeune femme. Bébé, enfant adopté, noir de peau, a eu le malheur de croiser le regard bleu d'acier d'un policier raciste. C'est sur ses accusations qu'il est jeté en prison. Clémentine, comme tous les jours, lui rend visite en prison. Cette fois-ci, contrairement à son habitude, elle ne l'appelle pas Bébé, mais François. C'est qu'elle a quelque chose de grave à lui annoncer: elle est enceinte...""]",https://image.tmdb.org/t/p/w500/AcyEficVPIAB6InzQsLzAPVA8C4.jpg,1,1,0,
À vendre,tt0126735,100.0,"Drama,Mystery,Romance",6.4,612.0,1990,0,1.39,1998-08-26,"['détective', 'interview', 'disparition', 'mariage', 'réalisatrice']","[""Luigi Primo, détective privé, se voit confier la recherche d'une jeune femme qui a quitté, quelques jours avant son mariage, son futur mari. Il découvrira, au fil de son enquête, la vie tourmentée et atypique de France, sa fuite de chez ses parents, de son village, et sa progressive descente aux enfers.""]",https://image.tmdb.org/t/p/w500/zgvP7t2xL9Eb6tE9A9iiL9HzxGV.jpg,0,1,0,
L'inévitable M. Dubois,tt0127611,99.0,Comedy,6.6,20.0,1940,0,1.015,1943-09-22,[],"[""Hélène Mareuil est une femme d'affaires, elle dirige avec fermeté et compétence une usine de parfums de luxe dans le sud de la France. Un jour, par accident, elle renverse avec son automobile Claude Dubois, un artiste peintre qui circulait à vélo. Dubois tente de séduire la jeune femme dont la fantaisie n'est pas le fort ; pour parvenir à ses fins, il devra multiplier les ruses et les stratagèmes les plus subtils.""]",https://image.tmdb.org/t/p/w500/xDtT0UjilBICRoi9N6IGnm9Hmo3.jpg,1,0,0,
TGV,tt0127915,88.0,"Comedy,Drama",6.8,200.0,1990,0,0.807,1998-01-02,[],"[""Rambo est le chauffeur de TGV, un car rapide qui relie Dakar à Conakry. Au moment du départ, un danger est annoncé: les Bassaris se sont révoltés à la frontière guinéenne. Une dizaine de passagers décide malgré tout de tenter l'aventure.""]",https://image.tmdb.org/t/p/w500/1XYI065Fo2z0pYYN4hZFtRiQlYK.jpg,1,1,0,
Le cousin Jules,tt0128142,91.0,Documentary,7.5,270.0,1970,0,0.612,1973-04-01,"['forgeron', 'vie quotidienne familiale', 'couple improbable', 'relation de longue durée', 'couple marié de longue date', 'amitié de longue durée', 'vie quotidienne', 'couple amoureux vieillissant ensemble']","['Dans la campagne bourguignonne, vit un couple d’octogénaires. Jules est forgeron et passe ses journées à créer des objets en fer. Sa femme, Félicie, s’occupe du potager, prépare leurs repas et partage avec lui le café du matin dans la forge. La simplicité de leur routine quotidienne nous immisce dans l’intimité d’une relation de toute une vie…']",https://image.tmdb.org/t/p/w500/8EaeMl16WXhMNjWh6n7JqaqdIGL.jpg,0,0,1,
Petit à petit,tt0129303,96.0,Comedy,7.3,266.0,1970,0,1.14,1970-08-22,"['France', 'africain']","[""Damouré, qui dirige à Ayorou (Niger) avec Lam et Illo la société d'import-export Petit à petit décide de construire un « grand Building » dans son village. Il part à Paris pour voir « comment on peut vivre dans des maisons à étages ». Dans la capitale, il découvre les curieuses façons de vivre et de penser des Parisiens qu'il décrit dans des « Lettres persanes » envoyées régulièrement à ces compagnons, jusqu'à ce que ceux-ci, le croyant devenu fou, envoient Lam le rejoindre pour se rendre compte sur place...""]",https://image.tmdb.org/t/p/w500/vLutptHAnZq0GwOewCi3skSOC08.jpg,1,0,0,
Toâ,tt0129431,85.0,"Comedy,Romance",6.5,70.0,1940,0,0.871,1949-10-27,[],"[""La vie privée peut-elle offrir à un auteur dramatique un sujet de comédie? Oui, affirme Michel Desnoyer qui transpose ses amours avec la volcanique Ecaterina. Non, répond celle-ci, qui prend la soeur de Michel pour sa maîtresse en titre alors qu'il s'agit encore d'un artifice de la pièce. Toutes ces situations sur une scène qui reproduit l'appartement de l'auteur-acteur.""]",https://image.tmdb.org/t/p/w500/kQ8EcwdZu6c0cAflnE4QHozVWU1.jpg,1,0,0,
Cuisine américaine,tt0129854,92.0,Comedy,6.1,976.0,1990,0,1.826,1998-10-21,[],"[""À la suite d'un incident avec un officier, Loren Collins se fait virer de la marine américaine, où il apprenait le métier de chef faute de pouvoir se payer une école de cuisine. Il part alors à Dijon où il a réussi à obtenir une promesse d'embauche dans le restaurant prestigieux du chef Louis Boyer, réputé caractériel.""]",https://image.tmdb.org/t/p/w500/cKOxfPQmPFJltPodcCSYdUPdF1n.jpg,1,0,0,
La femme de chambre du Titanic,tt0129923,101.0,"Drama,Romance",6.6,1521.0,1990,0,2.693,1997-10-10,['Titanic'],"['En 1912 dans un village de Lorraine, Horty remporte une fois de plus la course annuelle qu\'organise le patron de sa fonderie. Il gagne un voyage à Southampton pour voir appareiller le ""Titanic"". En Angleterre, il rencontre Marie, une jeune femme qui doit embarquer le lendemain comme femme de chambre sur le paquebot. Elle n\'a pas d\'endroit où dormir. Il lui cède son lit. Elle lui fait vite une place à côté de lui. Au matin, Horty se réveille, seul, tandis que le ""Titanic"" s\'éloigne.']",https://image.tmdb.org/t/p/w500/mMPED3zn786jkID7TWtLPt3WMyR.jpg,0,1,0,
